cohortDefinitionId,analysisId,conceptId,name,n,pct,timeWindow,database
1,202,192275,Alpha-1-antitrypsin deficiency,9,0.00223158938755269,365_1,synpuf
1,202,136185,Abnormal granulation tissue,20,0.00495908752789486,365_1,synpuf
1,202,443601,Chronic kidney disease stage 2,75,0.01859657822960575,365_1,synpuf
1,202,199872,Chronic pyelonephritis without medullary necrosis,33,0.00818249442102653,365_1,synpuf
1,202,440864,Open fracture of shaft of metacarpal bone,3,7.438631291842301e-4,365_1,synpuf
1,202,376124,Pinguecula,23,0.00570295065707909,365_1,synpuf
1,202,435138,Injury of femoral nerve,4,9.918175055789735e-4,365_1,synpuf
1,202,439017,Peripheral focal choroiditis AND chorioretinitis,2,4.959087527894868e-4,365_1,synpuf
1,202,79069,Disorder of rectum,22,0.00545499628068435,365_1,synpuf
1,202,80767,Breast lump,110,0.02727498140342177,365_1,synpuf
1,202,372896,Stimulus deprivation amblyopia,2,4.959087527894868e-4,365_1,synpuf
1,202,433752,Impulse control disorder,22,0.00545499628068435,365_1,synpuf
1,202,442102,Hematoma of kidney without rupture of capsule AND without open wound into abdominal cavity,2,4.959087527894868e-4,365_1,synpuf
1,202,138641,Foreign body in tracheobronchial tree,5,0.00123977188197371,365_1,synpuf
1,202,373476,Keratomalacia,2,4.959087527894868e-4,365_1,synpuf
1,202,80813,Lumbosacral spondylosis without myelopathy,353,0.08752789486734441,365_1,synpuf
1,202,433958,Coxsackie endocarditis,4,9.918175055789735e-4,365_1,synpuf
1,202,4093673,Wrist stiff,17,0.00421522439871063,365_1,synpuf
1,202,4232302,Catarrhal bronchitis,88,0.02181998512273741,365_1,synpuf
1,202,379027,Progressive external ophthalmoplegia,2,4.959087527894868e-4,365_1,synpuf
1,202,440466,Quadruplet pregnancy with antenatal problem,1,2.479543763947434e-4,365_1,synpuf
1,202,441142,Open fracture of seventh cervical vertebra,2,4.959087527894868e-4,365_1,synpuf
1,202,442641,Macrotia,1,2.479543763947434e-4,365_1,synpuf
1,202,199879,Fistula of the female genital organs,4,9.918175055789735e-4,365_1,synpuf
1,202,133436,Thyrotoxic crisis,19,0.00471113315150012,365_1,synpuf
1,202,433588,Longitudinal deficiency of tibia,2,4.959087527894868e-4,365_1,synpuf
1,202,436972,Glaucoma associated with systemic syndromes,20,0.00495908752789486,365_1,synpuf
1,202,441555,Retinal telangiectasia,10,0.00247954376394743,365_1,synpuf
1,202,440693,Continuous opioid dependence,15,0.00371931564592115,365_1,synpuf
1,202,376979,Cataract due to diabetes mellitus,36,0.00892635755021076,365_1,synpuf
1,202,75721,Prosthetic joint mechanical failure,12,0.00297545251673692,365_1,synpuf
1,202,197981,Abdominal tenderness,112,0.02777089015621126,365_1,synpuf
1,202,380402,Central corneal ulcer,3,7.438631291842301e-4,365_1,synpuf
1,202,196061,Benign neoplasm of stomach,46,0.01140590131415819,365_1,synpuf
1,202,138841,Disorder of sacrum,108,0.02677907265063228,365_1,synpuf
1,202,80217,Anal finding,1,2.479543763947434e-4,365_1,synpuf
1,202,198520,Lumbar spondylosis with myelopathy,51,0.01264567319613191,365_1,synpuf
1,202,438172,Atrial septal defect due to and following acute myocardial infarction,12,0.00297545251673692,365_1,synpuf
1,202,442308,Abrasion and/or friction burn of thigh without infection,19,0.00471113315150012,365_1,synpuf
1,202,434252,Injury due to legal intervention,1,2.479543763947434e-4,365_1,synpuf
1,202,443741,Pulmonary coccidioidomycosis,19,0.00471113315150012,365_1,synpuf
1,202,138994,Myelodysplastic syndrome,126,0.03124225142573766,365_1,synpuf
1,202,40481620,Infective arthritis of ankle and/or foot,1,2.479543763947434e-4,365_1,synpuf
1,202,4040379,Malignant mast cell tumor,1,2.479543763947434e-4,365_1,synpuf
1,202,137651,Aseptic necrosis of medial femoral condyle,27,0.00669476816265807,365_1,synpuf
1,202,81611,Diverticular disease of colon,436,0.10810810810810811,365_1,synpuf
1,202,252840,Primary malignant neoplasm of upper respiratory tract,3,7.438631291842301e-4,365_1,synpuf
1,202,4027782,Lipid storage disease,17,0.00421522439871063,365_1,synpuf
1,202,134618,Toxic diffuse goiter with thyrotoxic crisis,26,0.00644681378626332,365_1,synpuf
1,202,4308391,Mechanical complication of intraocular lens,5,0.00123977188197371,365_1,synpuf
1,202,134205,Open wound of scapular region without complication,2,4.959087527894868e-4,365_1,synpuf
1,202,133691,Meningococcemia,9,0.00223158938755269,365_1,synpuf
1,202,75620,Traumatic arthropathy of the ankle and/or foot,6,0.00148772625836846,365_1,synpuf
1,202,443409,O/E left lower abdominal mass,11,0.00272749814034217,365_1,synpuf
1,202,373982,Benign neoplasm of conjunctiva,6,0.00148772625836846,365_1,synpuf
1,202,134031,Hemiplegic cerebral palsy,1,2.479543763947434e-4,365_1,synpuf
1,202,436021,Cutaneous diphtheria,9,0.00223158938755269,365_1,synpuf
1,202,381384,Congenital absence of external ear,2,4.959087527894868e-4,365_1,synpuf
1,202,437110,Open fracture of sixth cervical vertebra,3,7.438631291842301e-4,365_1,synpuf
1,202,321975,Closed traumatic dislocation of seventh cervical vertebra,3,7.438631291842301e-4,365_1,synpuf
1,202,4144328,Monoplegia of lower limb affecting dominant side,2,4.959087527894868e-4,365_1,synpuf
1,202,435647,Congenital fold and cyst of posterior segment of eye,1,2.479543763947434e-4,365_1,synpuf
1,202,40480082,Hemicrania continua,2,4.959087527894868e-4,365_1,synpuf
1,202,435752,Primary malignant neoplasm of duodenum,3,7.438631291842301e-4,365_1,synpuf
1,202,40480261,Paronychia of finger,24,0.00595090503347384,365_1,synpuf
1,202,433773,Chronic inflammation of orbit,1,2.479543763947434e-4,365_1,synpuf
1,202,432590,Delusional disorder,62,0.01537317133647409,365_1,synpuf
1,202,75043,Hemarthrosis of knee,5,0.00123977188197371,365_1,synpuf
1,202,375791,Uncomplicated senile dementia,184,0.04562360525663278,365_1,synpuf
1,202,440015,Iron adverse reaction,1,2.479543763947434e-4,365_1,synpuf
1,202,434629,Pyromania,3,7.438631291842301e-4,365_1,synpuf
1,202,253790,Pneumonia due to Klebsiella pneumoniae,14,0.0034713612695264,365_1,synpuf
1,202,439724,Jungle yellow fever,2,4.959087527894868e-4,365_1,synpuf
1,202,4108356,Cerebral infarction due to embolism of cerebral arteries,46,0.01140590131415819,365_1,synpuf
1,202,438000,Open fracture of third cervical vertebra,1,2.479543763947434e-4,365_1,synpuf
1,202,436167,Lactocele,14,0.0034713612695264,365_1,synpuf
1,202,437409,Intracranial injury,15,0.00371931564592115,365_1,synpuf
1,202,4293175,"Mental state, behavior and/or psychosocial function finding",22,0.00545499628068435,365_1,synpuf
1,202,256717,Bronchospasm,28,0.00694272253905281,365_1,synpuf
1,202,133655,Burn of forearm,3,7.438631291842301e-4,365_1,synpuf
1,202,434298,Secondary malignant neoplasm of lymph nodes of upper limb,14,0.0034713612695264,365_1,synpuf
1,202,440009,Complication of implant,62,0.01537317133647409,365_1,synpuf
1,202,443371,Antiarrhythmic drug adverse reaction,1,2.479543763947434e-4,365_1,synpuf
1,202,78236,Muscle atrophy,76,0.01884453260600049,365_1,synpuf
1,202,380719,normal vision,4,9.918175055789735e-4,365_1,synpuf
1,202,74720,Arthropathy in Behcet's syndrome of the ankle and/or foot,1,2.479543763947434e-4,365_1,synpuf
1,202,74763,Open fracture of olecranon process of ulna,7,0.0017356806347632,365_1,synpuf
1,202,438969,Measles without complication,1,2.479543763947434e-4,365_1,synpuf
1,202,4011175,Hyponasality syndrome,8,0.00198363501115794,365_1,synpuf
1,202,437295,Abnormal pupillary function,1,2.479543763947434e-4,365_1,synpuf
1,202,314971,Chronic respiratory failure,78,0.01934044135878998,365_1,synpuf
1,202,259070,Acute proliferative glomerulonephritis,1,2.479543763947434e-4,365_1,synpuf
1,202,76161,Impotence of organic origin,93,0.02305975700471113,365_1,synpuf
1,202,75941,Closed fracture of one rib,13,0.00322340689313166,365_1,synpuf
1,202,132412,Post-laminectomy syndrome,48,0.01190181006694768,365_1,synpuf
1,202,73888,Open fracture of navicular bone of foot,3,7.438631291842301e-4,365_1,synpuf
1,202,77880,Circumscribed labyrinthitis,10,0.00247954376394743,365_1,synpuf
1,202,4094855,Malignant tumor of upper third of esophagus,5,0.00123977188197371,365_1,synpuf
1,202,432877,Socialized behavior disorder,3,7.438631291842301e-4,365_1,synpuf
1,202,78234,Hand joint pain,90,0.0223158938755269,365_1,synpuf
1,202,372636,Acute dacryoadenitis,2,4.959087527894868e-4,365_1,synpuf
1,202,432251,Disease caused by parasite,1,2.479543763947434e-4,365_1,synpuf
1,202,443735,Coma due to diabetes mellitus,66,0.01636498884205306,365_1,synpuf
1,202,4316083,Skin lesion,52,0.01289362757252665,365_1,synpuf
1,202,440999,Choroidal rupture,3,7.438631291842301e-4,365_1,synpuf
1,202,433899,Subdural hemorrhage following injury without open intracranial wound AND with loss of consciousness,1,2.479543763947434e-4,365_1,synpuf
1,202,197033,Endometriosis of pelvic peritoneum,1,2.479543763947434e-4,365_1,synpuf
1,202,435846,Acute gastrojejunal ulcer with perforation AND obstruction,1,2.479543763947434e-4,365_1,synpuf
1,202,376657,Lipoma of skin and subcutaneous tissue of face,1,2.479543763947434e-4,365_1,synpuf
1,202,443434,Total central choroidal atrophy,1,2.479543763947434e-4,365_1,synpuf
1,202,80808,Arthropathy associated with an endocrine AND/OR metabolic disorder,7,0.0017356806347632,365_1,synpuf
1,202,141831,DiGeorge sequence,1,2.479543763947434e-4,365_1,synpuf
1,202,438105,Benign neoplasm of mediastinum,6,0.00148772625836846,365_1,synpuf
1,202,434904,Persistent hypersomnia,4,9.918175055789735e-4,365_1,synpuf
1,202,432630,Juxtapapillary focal retinitis AND retinochoroiditis,1,2.479543763947434e-4,365_1,synpuf
1,202,439164,Closed traumatic dislocation of sixth cervical vertebra,1,2.479543763947434e-4,365_1,synpuf
1,202,254058,Acute bronchiolitis due to respiratory syncytial virus,67,0.0166129432184478,365_1,synpuf
1,202,439704,Residual disintegrative psychoses,1,2.479543763947434e-4,365_1,synpuf
1,202,439947,Open fracture of upper end of fibula,2,4.959087527894868e-4,365_1,synpuf
1,202,432525,Thyroid agent adverse reaction,2,4.959087527894868e-4,365_1,synpuf
1,202,197595,Bilateral recurrent femoral hernia without obstruction AND without gangrene,2,4.959087527894868e-4,365_1,synpuf
1,202,4283219,"Severe bipolar II disorder, most recent episode major depressive, in partial remission",25,0.00619885940986858,365_1,synpuf
1,202,4197476,"Localized, primary osteoarthritis of the wrist",25,0.00619885940986858,365_1,synpuf
1,202,440988,Antisocial personality disorder,1,2.479543763947434e-4,365_1,synpuf
1,202,435840,Acute epiglottitis without obstruction,35,0.00867840317381601,365_1,synpuf
1,202,444247,Venous thrombosis,133,0.03297793206050087,365_1,synpuf
1,202,136934,Primary hyperparathyroidism,8,0.00198363501115794,365_1,synpuf
1,202,4115044,Acute infective exacerbation of chronic obstructive airways disease,98,0.02429952888668485,365_1,synpuf
1,202,4318535,Duodenal hemorrhage,8,0.00198363501115794,365_1,synpuf
1,202,435411,Injury at C5-C7 level with spinal cord injury AND without bone injury,1,2.479543763947434e-4,365_1,synpuf
1,202,373215,Latent nystagmus,1,2.479543763947434e-4,365_1,synpuf
1,202,261883,Empyema with fistula,29,0.00719067691544755,365_1,synpuf
1,202,435502,Macroglobulinemia,10,0.00247954376394743,365_1,synpuf
1,202,40490497,Arthritis of hand,11,0.00272749814034217,365_1,synpuf
1,202,433454,Adjustment disorder with mixed emotional features,56,0.01388544507810563,365_1,synpuf
1,202,437021,"Acute duodenal ulcer with hemorrhage, with perforation AND with obstruction",7,0.0017356806347632,365_1,synpuf
1,202,78497,Cellulitis and abscess of toe,73,0.01810066947681626,365_1,synpuf
1,202,372925,Cholesteatoma,3,7.438631291842301e-4,365_1,synpuf
1,202,443870,Major laceration of liver without open wound into abdominal cavity,1,2.479543763947434e-4,365_1,synpuf
1,202,381832,Presenile dementia with delirium,20,0.00495908752789486,365_1,synpuf
1,202,200762,Autoimmune hepatitis,5,0.00123977188197371,365_1,synpuf
1,202,377552,Moderate nonproliferative retinopathy due to diabetes mellitus,16,0.00396727002231589,365_1,synpuf
1,202,438961,Herpes zoster iridocyclitis,1,2.479543763947434e-4,365_1,synpuf
1,202,4009650,Breathing-related sleep disorder,3,7.438631291842301e-4,365_1,synpuf
1,202,321590,Right bundle branch block AND left posterior fascicular block,7,0.0017356806347632,365_1,synpuf
1,202,196454,Colostomy and enterostomy malfunction,20,0.00495908752789486,365_1,synpuf
1,202,437128,Closed traumatic dislocation of interphalangeal joint of toe,1,2.479543763947434e-4,365_1,synpuf
1,202,4291649,Upper gastrointestinal bleeding,15,0.00371931564592115,365_1,synpuf
1,202,132391,Furuncle of face,18,0.00446317877510538,365_1,synpuf
1,202,194306,Carcinoid tumor of stomach,4,9.918175055789735e-4,365_1,synpuf
1,202,380089,Cerebral degeneration associated with generalized lipidosis,3,7.438631291842301e-4,365_1,synpuf
1,202,78149,Congenital hereditary muscular dystrophy,8,0.00198363501115794,365_1,synpuf
1,202,435378,Open fracture of base of skull with intracranial hemorrhage,1,2.479543763947434e-4,365_1,synpuf
1,202,138379,"Chronic lymphoid leukemia, disease",88,0.02181998512273741,365_1,synpuf
1,202,432310,Cryptococcal meningitis,1,2.479543763947434e-4,365_1,synpuf
1,202,441836,Depressed bipolar I disorder,62,0.01537317133647409,365_1,synpuf
1,202,4178970,Malignant neoplasm of labia majora,2,4.959087527894868e-4,365_1,synpuf
1,202,441834,"Bipolar affective disorder, currently manic, mild",20,0.00495908752789486,365_1,synpuf
1,202,4100382,Acute hysterical psychosis,14,0.0034713612695264,365_1,synpuf
1,202,439414,Toxic epidermal necrolysis - erythema multiforme overlap syndrome,2,4.959087527894868e-4,365_1,synpuf
1,202,434701,"Anemia in mother complicating pregnancy, childbirth AND/OR puerperium",1,2.479543763947434e-4,365_1,synpuf
1,202,440696,Cyclothymia,2,4.959087527894868e-4,365_1,synpuf
1,202,72418,Scoliosis deformity of spine,2,4.959087527894868e-4,365_1,synpuf
1,202,132718,Chronic osteomyelitis of shoulder,1,2.479543763947434e-4,365_1,synpuf
1,202,197924,Bile duct calculus with acute cholecystitis and obstruction,15,0.00371931564592115,365_1,synpuf
1,202,444413,Febrile convulsion,15,0.00371931564592115,365_1,synpuf
1,202,437827,Pure hypercholesterolemia,1667,0.4133399454500372,365_1,synpuf
1,202,437241,Qualitative platelet disorder,8,0.00198363501115794,365_1,synpuf
1,202,75337,Cellulitis and abscess of buttock,32,0.00793454004463178,365_1,synpuf
1,202,438350,Pneumocystosis,11,0.00272749814034217,365_1,synpuf
1,202,40483536,Failure of osseointegration of dental implant,1,2.479543763947434e-4,365_1,synpuf
1,202,434883,Carcinoma in situ of skin of eyelid including canthus,15,0.00371931564592115,365_1,synpuf
1,202,373202,Corneal ulcer,7,0.0017356806347632,365_1,synpuf
1,202,432284,Single major depressive episode,121,0.03000247954376395,365_1,synpuf
1,202,77356,Pathological dislocation of joint,22,0.00545499628068435,365_1,synpuf
1,202,376382,Tension-type headache,26,0.00644681378626332,365_1,synpuf
1,202,437837,"Single major depressive episode, moderate",55,0.01363749070171088,365_1,synpuf
1,202,196149,Acute appendicitis with generalized peritonitis,8,0.00198363501115794,365_1,synpuf
1,202,4103642,Amputated toe,21,0.00520704190428961,365_1,synpuf
1,202,435951,"Closed fracture of tibia and fibula, shaft",5,0.00123977188197371,365_1,synpuf
1,202,381686,Persistent vegetative state,25,0.00619885940986858,365_1,synpuf
1,202,196431,Hypersensitivity angiitis,25,0.00619885940986858,365_1,synpuf
1,202,373724,Neoplasm of brain,18,0.00446317877510538,365_1,synpuf
1,202,373769,Nuclear cataract,64,0.01586908008926357,365_1,synpuf
1,202,439011,Progressive iris atrophy,3,7.438631291842301e-4,365_1,synpuf
1,202,438882,Closed fracture of neck of metacarpal bone,10,0.00247954376394743,365_1,synpuf
1,202,439299,Chronic iridocyclitis due to another disorder,1,2.479543763947434e-4,365_1,synpuf
1,202,380113,Hemorrhage in optic nerve sheaths,1,2.479543763947434e-4,365_1,synpuf
1,202,434779,Open dislocation of wrist,3,7.438631291842301e-4,365_1,synpuf
1,202,134141,Chronic osteomyelitis of lower leg,4,9.918175055789735e-4,365_1,synpuf
1,202,76472,Dysplasia of anus,3,7.438631291842301e-4,365_1,synpuf
1,202,438680,Laryngeal diphtheria,16,0.00396727002231589,365_1,synpuf
1,202,254576,Histoplasma capsulatum with pneumonia,9,0.00223158938755269,365_1,synpuf
1,202,434502,Closed fracture of phalanx of foot,22,0.00545499628068435,365_1,synpuf
1,202,81942,Enthesopathy of ankle AND/OR tarsus,78,0.01934044135878998,365_1,synpuf
1,202,380403,External hordeolum,12,0.00297545251673692,365_1,synpuf
1,202,443801,Exercise-induced asthma,36,0.00892635755021076,365_1,synpuf
1,202,75351,Adolescent postural kyphosis,1,2.479543763947434e-4,365_1,synpuf
1,202,376984,Conjunctival cyst,3,7.438631291842301e-4,365_1,synpuf
1,202,4165091,Lack of exercise,9,0.00223158938755269,365_1,synpuf
1,202,435102,"Closed multiple fractures involving both upper limbs, and upper limb with rib(s) and sternum",4,9.918175055789735e-4,365_1,synpuf
1,202,4022073,Dependence on wheelchair,3,7.438631291842301e-4,365_1,synpuf
1,202,40493038,Sepsis due to Gram negative bacteria,30,0.0074386312918423,365_1,synpuf
1,202,197823,Lipoma of spermatic cord,5,0.00123977188197371,365_1,synpuf
1,202,442752,Muscle pain,438,0.1086040168608976,365_1,synpuf
1,202,443237,"Manic disorder, single episode",39,0.00967022067939499,365_1,synpuf
1,202,75004,Frank hematuria,44,0.0109099925613687,365_1,synpuf
1,202,373194,Paralytic ptosis,1,2.479543763947434e-4,365_1,synpuf
1,202,74817,Crushing injury of buttock,1,2.479543763947434e-4,365_1,synpuf
1,202,75488,Primary malignant neoplasm of vertebral column,1,2.479543763947434e-4,365_1,synpuf
1,202,432865,Acute exacerbation of subchronic schizoaffective schizophrenia,4,9.918175055789735e-4,365_1,synpuf
1,202,441321,Chronic nasopharyngitis,8,0.00198363501115794,365_1,synpuf
